Distance;height_df;speed_df;curve_df;elevation_df;stops_df
6016;-5,231052632;60;;20;
6017;-5,210789474;60;;20;
6018;-5,190526316;60;;20;
6019;-5,170263158;60;133,9198436;20;
6020;-5,15;60;;20;
6021;-5,124864865;60;;20,46666667;
6022;-5,09972973;60;76,93369951;20,93333333;
6023;-5,074594595;60;;21,4;
6024;-5,049459459;60;;21,86666667;
6025;-5,024324324;60;;22,33333333;
6026;-4,999189189;60;;22,8;
6027;-4,974054054;60;;23,26666667;
6028;-4,948918919;60;5,855792953;23,73333333;
6029;-4,923783784;60;;24,2;
6030;-4,898648649;60;;24,66666667;
6031;-4,873513514;60;;25,13333333;
6032;-4,848378378;60;;25,6;
6033;-4,823243243;60;;26,06666667;
6034;-4,798108108;60;;26,53333333;
6035;-4,772972973;60;;27;
6036;-4,722702703;60;;27;
6037;-4,697567568;60;;27;
6038;-4,672432432;60;;27;
6039;-4,647297297;60;;27;
6040;-4,622162162;60;;27;
6041;-4,597027027;60;;27;
6042;-4,571891892;60;;27;
6043;-4,546756757;60;;27,2;
6044;-4,521621622;60;;27,6;
6045;-4,496486486;60;;28;
6046;-4,471351351;60;;28,4;
6047;-4,446216216;60;;28,8;
6048;-4,421081081;60;;29,2;
6049;-4,395945946;60;;29,6;
6050;-4,370810811;60;;30;
6051;-4,345675676;60;;30;
6052;-4,320540541;60;;30;
6053;-4,295405405;60;;30;
6054;-4,27027027;60;;30;
6055;-4,245135135;60;;30;
6056;-4,22;60;;30;
6057;-4,18972973;60;;30;
6058;-4,159459459;60;;30;
6059;-4,129189189;60;-2,634641344;30;
6060;-4,098918919;60;;30;
6061;-4,068648649;60;;30;ESHA
6062;-4,038378378;60;;30;
6063;-4,008108108;60;;30;
6064;-3,977837838;60;;30;
6065;-3,947567568;60;;30;
6066;-3,917297297;60;;30;
6067;-3,887027027;60;;30;
6068;-3,856756757;60;;30;
6069;-3,826486486;60;;30;
6070;-3,796216216;60;;30;
6071;-3,765945946;60;;30;
6072;-3,735675676;60;;30;
6073;-3,705405405;60;;30;
6074;-3,675135135;60;;30;
6075;-3,644864865;60;;30;
6076;-3,614594595;60;;30;
6077;-3,584324324;60;;30;
6078;-3,554054054;60;;30;
6079;-3,523783784;60;-1,927105153;30;
6080;-3,493513514;60;;30;
6081;-3,463243243;60;;30;
6082;-3,432972973;60;;30;
6083;-3,402702703;60;;30;
6084;-3,372432432;60;;30;
6085;-3,342162162;60;;30;
6086;-3,311891892;60;;30;
6087;-3,281621622;60;;30;
6088;-3,251351351;60;;30;
6089;-3,221081081;60;;30;
6090;-3,190810811;60;;30;
6091;-3,160540541;60;;30;
6092;-3,13027027;60;;30;
6093;-3,1;60;;30;
6094;-3,072432432;60;;30;
6095;-3,044864865;60;;30;
6096;-3,017297297;60;;30;
6097;-2,98972973;60;;30;
6098;-2,962162162;60;;30;
6099;-2,934594595;60;;30;
6100;-2,907027027;60;;30;
6101;-2,879459459;60;5,767350929;30;
6102;-2,851891892;60;;30;
6103;-2,824324324;60;;30;
6104;-2,796756757;60;;30;
6105;-2,769189189;60;;30;
6106;-2,741621622;60;;30;
6107;-2,714054054;60;;30;
6108;-2,686486486;60;;30;
6109;-2,658918919;60;;30;
6110;-2,631351351;60;;30;
6111;-2,603783784;60;;30;
6112;-2,576216216;60;;30;
6113;-2,548648649;60;136,2193362;30;
6114;-2,493513514;60;;30;
6115;-2,465945946;60;;30;
6116;-2,438378378;60;16,20350975;30;
6117;-2,410810811;60;;30;
6118;-2,383243243;60;;30;
6119;-2,355675676;60;;30;
6120;-2,328108108;60;;30;
6121;-2,300540541;60;;29,83333333;
6122;-2,272972973;60;;29,66666667;
6123;-2,245405405;50;;29,5;
6124;-2,217837838;50;;29,33333333;
6125;-2,19027027;50;;29,16666667;
6126;-2,162702703;50;;29;
6127;-2,135135135;50;;28,83333333;
6128;-2,107567568;50;;28,66666667;
6129;-2,08;50;;28,5;
6130;-2,055675676;50;;28,33333333;
6131;-2,031351351;50;;28,16666667;
6132;-2,007027027;50;;28;
6133;-1,982702703;50;154,4383931;27,83333333;
6134;-1,958378378;50;;27,66666667;
6135;-1,934054054;50;;27,5;
6136;-1,90972973;50;;27,33333333;
6137;-1,885405405;50;;27,16666667;
6138;-1,861081081;50;;27;
6139;-1,812432432;50;;24,73333333;
6140;-1,788108108;50;;24,46666667;
6141;-1,763783784;50;;24,2;
6142;-1,739459459;50;;23,93333333;
6143;-1,715135135;50;;23,66666667;
6144;-1,690810811;50;;23,4;
6145;-1,666486486;50;;23,13333333;
6146;-1,642162162;50;;22,86666667;
6147;-1,617837838;50;;22,6;
6148;-1,593513514;50;;22,33333333;
6149;-1,569189189;50;;22,06666667;
6150;-1,544864865;50;;21,8;
6151;-1,520540541;50;;21,53333333;
6152;-1,496216216;50;;21,26666667;
6153;-1,471891892;50;155,1459293;21;
6154;-1,447567568;50;;21;
6155;-1,423243243;50;;21;
6156;-1,398918919;50;;21;
6157;-1,374594595;50;;21;
6158;-1,35027027;50;;21;
6159;-1,325945946;50;;21;
6160;-1,301621622;50;;21;
6161;-1,277297297;50;;21;
6162;-1,252972973;50;;21;
6163;-1,228648649;50;;21;
6164;-1,204324324;50;;21;
6165;-1,18;50;;21;
6166;-1,156486486;50;;21;
6167;-1,132972973;50;;21;
6168;-1,109459459;50;;21;
6169;-1,085945946;50;;21;
6170;-1,062432432;50;155,1459293;21;
6171;-1,038918919;50;;21;
6172;-1,015405405;50;;21;
6173;-0,991891892;50;;21;
6174;-0,968378378;50;;21;
6175;-0,944864865;50;;21;
6176;-0,921351351;50;;21;
6177;-0,897837838;50;;21;
6178;-0,874324324;50;;21;
6179;-0,850810811;50;;21;
6180;-0,827297297;50;;21;
6181;-0,803783784;50;;21;
6182;-0,78027027;50;;21;
6183;-0,756756757;50;;21;
6184;-0,733243243;50;;21;
6185;-0,70972973;50;;21;
6186;-0,686216216;50;;21;
6187;-0,662702703;50;;21;
6188;-0,639189189;50;;21;
6189;-0,615675676;50;;21;
6190;-0,592162162;50;;21;
6191;-0,568648649;50;;21;
6192;-0,545135135;50;;21;
6193;-0,521621622;50;;21,66666667;
6194;-0,498108108;50;;22,33333333;
6195;-0,474594595;50;;23;
6196;-0,451081081;50;;23,66666667;
6197;-0,427567568;50;;24,33333333;
6198;-0,404054054;50;;25;
6199;-0,380540541;50;;25,66666667;
6200;-0,357027027;50;155,1459293;26,33333333;
6201;-0,333513514;50;;27;
6202;-0,31;50;;27,66666667;
6203;-0,262444444;50;;28,33333333;
6204;-0,214888889;50;;29;
6205;-0,167333333;50;;29,66666667;
6206;-0,119777778;50;;30,33333333;
6207;-0,072222222;50;;31;
6208;-0,024666667;50;;31;
6209;0,403333333;50;;33;
6210;0,498444444;50;;33;
6211;0,546;50;;33;
6212;0,593555556;50;;36;
6213;0,641111111;50;;40;
6214;0,688666667;50;;44;
6215;0,736222222;50;;48;
6216;0,783777778;50;;52;
6217;0,831333333;50;;56;
6218;0,878888889;50;;60;
6219;0,926444444;50;130,7275077;64;
6220;0,974;50;19,67099863;68;
6221;1,021555556;50;;68;
6222;1,069111111;50;;68;
6223;1,116666667;50;;68;
6224;1,164222222;50;89,16817949;68;
6225;1,211777778;50;;68;
6226;1,259333333;60;;68;
6227;1,306888889;60;;68;
6228;1,354444444;60;;68;
6229;1,402;60;;68;
6230;1,449555556;60;;68;
6231;1,497111111;60;;68;
6232;1,544666667;60;;68;
6233;1,592222222;60;;68;
6234;1,639777778;60;;68;
6235;1,687333333;60;;68;
6236;1,734888889;60;;68;
6237;1,782444444;60;;68;
6238;1,83;60;;68;
6239;1,894705882;60;;68;
6240;1,959411765;60;;68;
6241;2,024117647;60;-1,927105153;68;
6242;2,088823529;60;;68;
6243;2,153529412;60;;68;
6244;2,218235294;60;;68;
6245;2,282941176;60;;68;
6246;2,347647059;60;;68;
6247;2,412352941;60;;68;
6248;2,477058824;60;;68;
6249;2,541764706;60;;68;
6250;2,606470588;60;;68;
6251;2,671176471;60;;68;
6252;2,735882353;60;;68;
6253;2,800588235;60;;68;
6254;2,865294118;60;;68;
6255;2,93;60;;68;
6256;2,994705882;60;;68;
6257;3,059411765;60;;68;
6258;3,124117647;60;;68,01666667;
6259;3,188823529;60;;68,03333333;
6260;3,253529412;60;;68,05;
6261;3,318235294;60;;68,06666667;
6262;3,382941176;60;;68,08333333;
6263;3,447647059;60;;68,1;
6264;3,512352941;60;;68,11666667;
6265;3,577058824;60;;68,13333333;
6266;3,641764706;60;;68,15;
6267;3,706470588;60;;68,16666667;
6268;3,771176471;60;;68,18333333;
6269;3,835882353;60;;68,2;
6270;3,900588235;60;;68,21666667;
6271;3,965294118;60;;68,23333333;
6272;4,03;60;;68,25;
6273;4,101666667;60;;68,26666667;
6274;4,173333333;60;-1,927105153;68,28333333;
6275;4,245;60;;68,3;
6276;4,316666667;60;;68,31666667;
6277;4,388333333;60;;68,33333333;
6278;4,46;60;;68,35;
6279;4,531666667;60;;68,36666667;
6280;4,603333333;60;;68,38333333;
6281;4,675;60;;68,4;
6282;4,746666667;60;;68,41666667;
6283;4,818333333;60;;68,43333333;
6284;4,89;60;;68,45;
6285;4,961666667;60;;68,46666667;
6286;5,033333333;60;;68,48333333;
6287;5,105;60;;68,5;
6288;5,176666667;60;;68,51666667;
6289;5,248333333;60;;68,53333333;
6290;5,32;60;;68,55;
6291;5,391666667;60;;68,56666667;
6292;5,463333333;60;;68,58333333;
6293;5,535;60;;68,6;
6294;5,606666667;60;-1,927105153;68,61666667;
6295;5,678333333;60;;68,63333333;
6296;5,75;60;;68,65;
6297;5,821666667;60;;68,66666667;
6298;5,893333333;60;;68,68333333;
6299;5,965;60;;68,7;
6300;6,036666667;60;;68,71666667;
6301;6,108333333;60;;68,73333333;
6302;6,18;60;;68,75;
6303;6,244705882;60;;68,76666667;
6304;6,309411765;60;;68,78333333;
6305;6,374117647;60;;68,8;
6306;6,438823529;60;;68,81666667;
6307;6,503529412;60;;68,83333333;
6308;6,568235294;60;-1,927105153;68,85;
6309;6,632941176;60;;68,86666667;
6310;6,697647059;60;;68,88333333;
6311;6,762352941;60;;68,9;
6312;6,827058824;60;;68,91666667;
6313;6,891764706;60;;68,93333333;
6314;6,956470588;60;;68,95;
6315;7,021176471;60;;68,96666667;
6316;7,085882353;60;;68,98333333;
6317;7,150588235;60;;69;
6318;7,215294118;60;;69;
6319;7,28;60;;69;
6320;7,344705882;60;;69;
6321;7,409411765;60;;69;
6322;7,474117647;60;;69;
6323;7,538823529;60;;69;
6324;7,603529412;60;;69;
6325;7,668235294;60;;69;
6326;7,732941176;60;;69;
6327;7,797647059;60;;69;
6328;7,862352941;60;;69;
6329;7,927058824;60;;69;
6330;7,991764706;60;;69;
6331;8,056470588;60;;69;
6332;8,121176471;60;;69;
6333;8,185882353;60;;69;
6334;8,250588235;60;;69;
6335;8,315294118;60;-2,634641344;69;
6336;8,38;60;;69;
6337;8,450909091;60;;69;
6338;8,521818182;60;;69;
6339;8,592727273;60;;69;
6340;8,663636364;60;;69;
6341;8,734545455;60;;69;
6342;8,805454545;60;;69;
6343;8,876363636;60;;69;
6344;8,947272727;60;;69;
6345;9,018181818;60;;69;
6346;9,089090909;60;;69;
6347;9,16;60;;69;
6348;9,230909091;60;;69;
6349;9,301818182;60;;69;
6350;9,372727273;60;;69;
6351;9,443636364;60;;69;
6352;9,514545455;60;;69;
6353;9,585454545;60;;69;
6354;9,656363636;60;;69;
6355;9,727272727;60;-1,927105153;69;
6356;9,798181818;60;;69;
6357;9,869090909;60;;69;
6358;9,94;60;;69;
6359;10,01090909;60;;69;
6360;10,08181818;60;;69;
6361;10,15272727;60;;69;
6362;10,22363636;60;;69;
6363;10,29454545;60;;69;
6364;10,36545455;60;;69;
6365;10,43636364;60;;69;
6366;10,50727273;60;;69;
6367;10,57818182;60;;69;
6368;10,64909091;60;;69;
6369;10,72;60;;69;
6370;10,78676471;60;;69;
6371;10,85352941;60;;69;
6372;10,92029412;60;-2,98840944;69;
6373;10,98705882;60;;69;
6374;11,05382353;60;;69;
6375;11,12058824;60;;69;
6376;11,18735294;60;;69;
6377;11,25411765;60;;69;
6378;11,32088235;60;;69;
6379;11,38764706;60;;69;
6380;11,45441176;60;;69;
6381;11,52117647;60;;69;
6382;11,58794118;60;;68,98148148;
6383;11,65470588;60;;68,96296296;
6384;11,72147059;60;;68,94444444;
6385;11,78823529;60;;68,92592593;
6386;11,855;60;;68,90740741;
6387;11,92176471;60;;68,88888889;
6388;11,98852941;60;;68,87037037;
6389;12,05529412;60;;68,85185185;
6390;12,12205882;60;;68,83333333;
6391;12,18882353;60;;68,81481481;
6392;12,25558824;60;;68,7962963;
6393;12,32235294;60;;68,77777778;
6394;12,38911765;60;;68,75925926;
6395;12,45588235;60;114,2857143;68,74074074;
6396;12,58941176;60;;68,7037037;
6397;12,65617647;60;;68,68518519;
6398;12,72294118;60;;68,66666667;
6399;12,78970588;60;;68,64814815;
6400;12,85647059;60;;68,62962963;
6401;12,92323529;60;;68,61111111;
6402;12,99;60;207,2382814;68,59259259;
6403;13,05588235;60;;68,55555556;
6404;13,12176471;60;147,6999532;68,53703704;
6405;13,18764706;60;;68,51851852;
6406;13,25352941;60;;68,5;
6407;13,31941176;60;;68,48148148;
6408;13,38529412;60;;68,46296296;
6409;13,45117647;60;;68,44444444;
6410;13,51705882;60;;68,42592593;
6411;13,58294118;60;;68,40740741;
6412;13,64882353;60;;68,38888889;
6413;13,71470588;60;;68,37037037;
6414;13,78058824;60;;68,35185185;
6415;13,84647059;60;;68,33333333;
6416;13,91235294;60;;68,31481481;
6417;13,97823529;60;;68,2962963;
6418;14,04411765;60;;68,27777778;
6419;14,11;60;;68,25925926;
6420;14,17588235;60;;68,24074074;
6421;14,24176471;60;;68,22222222;
6422;14,30764706;60;240,0502723;68,2037037;
6423;14,37352941;60;;68,18518519;
6424;14,43941176;60;;68,16666667;
6425;14,50529412;60;;68,14814815;
6426;14,57117647;60;;68,12962963;
6427;14,63705882;60;;68,11111111;
6428;14,70294118;60;;68,09259259;
6429;14,76882353;60;;68,07407407;
6430;14,83470588;60;;68,05555556;
6431;14,90058824;60;;68,03703704;
6432;14,96647059;60;;68,01851852;
6433;15,03235294;60;;68;
6434;15,09823529;60;;67,95238095;
6435;15,16411765;60;;67,9047619;
6436;15,23;60;;67,85714286;
6437;15,30166667;60;;67,80952381;
6438;15,37333333;60;;67,76190476;
6439;15,445;60;240,0502723;67,71428571;
6440;15,51666667;60;;67,66666667;
6441;15,58833333;60;;67,61904762;
6442;15,66;60;;67,57142857;
6443;15,73166667;60;;67,52380952;
6444;15,80333333;60;;67,47619048;
6445;15,875;60;;67,42857143;
6446;15,94666667;60;;67,38095238;
6447;16,01833333;60;;67,33333333;
6448;16,09;60;;67,28571429;
6449;16,16166667;60;;67,23809524;
6450;16,23333333;60;;67,19047619;
6451;16,305;60;;67,14285714;
6452;16,37666667;60;;67,0952381;
6453;16,44833333;60;;67,04761905;
6454;16,52;60;;67;
6455;16,59166667;60;;66,93939394;
6456;16,66333333;60;;66,87878788;
6457;16,735;60;;66,81818182;
6458;16,80666667;60;;66,75757576;
6459;16,87833333;60;;66,6969697;
6460;16,95;60;;66,63636364;
6461;17,02166667;60;;66,57575758;
6462;17,09333333;60;;66,51515152;
6463;17,165;60;;66,45454545;
6464;17,23666667;60;;66,39393939;
6465;17,30833333;60;;66,33333333;
6466;17,38;60;;66,27272727;
6467;17,44352941;60;;66,21212121;
6468;17,50705882;60;;66,15151515;
6469;17,57058824;60;240,0502723;66,09090909;
6470;17,63411765;60;;66,03030303;
6471;17,69764706;60;;65,96969697;
6472;17,76117647;60;;65,90909091;
6473;17,82470588;60;;65,84848485;
6474;17,88823529;60;;65,78787879;
6475;17,95176471;60;;65,72727273;
6476;18,01529412;60;;65,66666667;
6477;18,07882353;60;;65,60606061;
6478;18,14235294;60;;65,54545455;
6479;18,20588235;60;;65,48484848;
6480;18,26941176;60;;65,42424242;
6481;18,33294118;60;;65,36363636;
6482;18,39647059;60;;65,3030303;
6483;18,46;60;;65,24242424;
6484;18,52352941;60;;65,18181818;
6485;18,58705882;60;;65,12121212;
6486;18,65058824;60;;65,06060606;
6487;18,71411765;60;;65;
6488;18,77764706;60;;65;
6489;18,84117647;60;240,0502723;65;
6490;18,90470588;60;;65;
6491;18,96823529;60;;65;
6492;19,03176471;60;;65;
6493;19,09529412;60;;65;
6494;19,15882353;60;;65;
6495;19,22235294;60;;65;
6496;19,28588235;60;;65;
6497;19,34941176;60;;65;
6498;19,41294118;60;;65;
6499;19,47647059;60;;65;
6500;19,54;60;;65;
6501;19,60416667;60;;65;
6502;19,66833333;60;;65;
6503;19,7325;60;240,0502723;65;
6504;19,79666667;60;;65;
6505;19,86083333;60;;65;
6506;19,925;60;;65;
6507;19,98916667;60;;65;
6508;20,05333333;60;;65;
6509;20,1175;60;;65;
6510;20,18166667;60;;65;
6511;20,24583333;60;;65;
6512;20,31;60;;65;
6513;20,37416667;60;;65;
6514;20,43833333;60;;65;
6515;20,5025;60;;65;
6516;20,56666667;60;;65;
6517;20,63083333;60;;65;
6518;20,695;60;;65;
6519;20,75916667;60;;65;
6520;20,82333333;60;;65;
6521;20,8875;60;;65;
6522;20,95166667;60;;65;
6523;21,01583333;60;;65;
6524;21,08;60;;65;
6525;21,14416667;60;;65;
6526;21,20833333;60;;65;
6527;21,2725;60;;65;
6528;21,33666667;60;;65;
6529;21,40083333;60;;65;
6530;21,465;60;240,0502723;65;
6531;21,52916667;60;;65;
6532;21,59333333;60;;65;
6533;21,6575;60;;65;
6534;21,72166667;60;;65;
6535;21,78583333;60;;65;
6536;21,85;60;;65;
6537;21,91388889;60;;65;
6538;21,97777778;60;;65;
6539;22,04166667;60;;65;
6540;22,10555556;60;;65;
6541;22,16944444;60;;65;
6542;22,23333333;60;;65;
6543;22,29722222;60;;65;
6544;22,36111111;60;;65;
6545;22,425;60;;65;
6546;22,48888889;60;;65;
6547;22,55277778;60;;65;
6548;22,61666667;60;;65;
6549;22,68055556;60;;65;
6550;22,74444444;60;240,0502723;65;
6551;22,80833333;60;;65;
6552;22,87222222;60;;65;
6553;22,93611111;60;;65;
6554;23;60;;65;
6555;23,06388889;60;;65;
6556;23,12777778;60;;65;
6557;23,19166667;60;;65;
6558;23,25555556;60;;65;
6559;23,31944444;60;;65;
6560;23,38333333;60;;65;
6561;23,44722222;60;;65;
6562;23,51111111;60;;65;
6563;23,575;60;;65;
6564;23,63888889;60;;65;
6565;23,70277778;60;;65;
6566;23,76666667;60;;65;
6567;23,83055556;60;240,0502723;65;
6568;23,89444444;60;;65;
6569;23,95833333;60;;65;
6570;24,02222222;60;;65;
6571;24,08611111;60;;65;
6572;24,15;60;;65;
6573;24,21243243;60;;65;
6574;24,27486486;60;;65;
6575;24,3372973;60;;65;
6576;24,39972973;60;;65;
6577;24,46216216;60;;65;
6578;24,52459459;60;;65;
6579;24,58702703;60;;65;
6580;24,64945946;60;;65;
6581;24,71189189;60;;65;
6582;24,77432432;60;;65;
6583;24,83675676;60;;65;
6584;24,89918919;60;;65;
6585;24,96162162;60;;65;
6586;25,02405405;60;;65;
6587;25,08648649;60;;65;
6588;25,14891892;60;;65;
6589;25,21135135;60;;65;
6590;25,27378378;60;;65;
6591;25,33621622;60;;65;
6592;25,39864865;60;;65;
6593;25,46108108;60;;65;
6594;25,52351351;60;;65;
6595;25,58594595;60;;65;
6596;25,64837838;60;;65;
6597;25,71081081;60;240,0502723;65;
6598;25,77324324;60;;65;
6599;25,83567568;60;;65;
6600;25,89810811;60;;65;
6601;25,96054054;60;;65;
6602;26,02297297;60;;65;
6603;26,08540541;60;;65;
6604;26,14783784;60;;65;
6605;26,21027027;60;;65;
6606;26,2727027;60;;65;
6607;26,33513514;60;;65;
6608;26,39756757;60;;65;
6609;26,46;60;;65;
6610;26,52878788;60;;65;
6611;26,59757576;60;;65;
6612;26,66636364;60;;65;
6613;26,73515152;60;;65;
6614;26,80393939;60;;65;
6615;26,87272727;60;;65;
6616;26,94151515;60;;65;
6617;27,01030303;60;240,0502723;65;
6618;27,07909091;60;;65;
6619;27,14787879;60;;65;
6620;27,21666667;60;;65;
6621;27,28545455;60;;65;
6622;27,35424242;60;;65;
6623;27,4230303;60;;65;
6624;27,49181818;60;;65;
6625;27,56060606;60;;65;
6626;27,62939394;60;;65;
6627;27,69818182;60;;65;
6628;27,7669697;60;;65;
6629;27,83575758;60;;65;
6630;27,90454545;60;;65;
6631;27,97333333;60;;65;
6632;28,04212121;60;;65;
6633;28,11090909;60;;65;
6634;28,17969697;60;240,0502723;65;
6635;28,24848485;60;;65;
6636;28,31727273;60;;65;
6637;28,38606061;60;;65;
6638;28,45484848;60;;65;
6639;28,52363636;60;;65;
6640;28,59242424;60;;65;
6641;28,66121212;60;;65;
6642;28,73;60;;65;
6643;28,79352941;60;;65;
6644;28,85705882;60;;65;
6645;28,92058824;60;;65;
6646;28,98411765;60;;65;
6647;29,04764706;60;;65;
6648;29,11117647;60;;65;
6649;29,17470588;60;;65;
6650;29,23823529;60;;65;
6651;29,30176471;60;;65;
6652;29,36529412;60;;65;
6653;29,42882353;60;;65;
6654;29,49235294;60;;65;
6655;29,55588235;60;;65;
6656;29,61941176;60;;65;
6657;29,68294118;60;;65;
6658;29,74647059;60;;65;
6659;29,81;60;;65;
6660;29,87352941;60;;65;
6661;29,93705882;60;;65;
6662;30,00058824;60;;65;
6663;30,06411765;60;;65;
6664;30,12764706;60;240,0502723;65;
6665;30,19117647;60;;65;
6666;30,25470588;60;;65;
6667;30,31823529;60;;65;
6668;30,38176471;60;;65;
6669;30,44529412;60;;65;
6670;30,50882353;60;;65;
6671;30,57235294;60;;65;
6672;30,63588235;60;;65;
6673;30,69941176;60;;65;
6674;30,76294118;60;;65;
6675;30,82647059;60;;65;
6676;30,89;60;;65;
6677;30,95944444;60;;65;
6678;31,02888889;60;;65;
6679;31,09833333;60;;65;
6680;31,16777778;60;;65;
6681;31,23722222;60;;65;
6682;31,30666667;60;;65;
6683;31,37611111;60;;65;
6684;31,44555556;60;;65;
6685;31,515;60;;65;
6686;31,58444444;60;251,3708514;65;
6687;31,65388889;60;;65;
6688;31,72333333;60;;65;
6689;31,79277778;60;;65;
6690;31,86222222;60;;65;
6691;31,93166667;60;382,5008922;65;
6692;32,00111111;60;;65;
6693;32,07055556;60;;65;
6694;32,14;60;328,963987;65;
6695;32,20944444;60;;65;
6696;32,27888889;60;;65;
6697;32,34833333;60;;65;
6698;32,41777778;60;264,1065028;65;
6699;32,48722222;60;;65;
6700;32,55666667;60;;65;
6701;32,62611111;60;;65;
6702;32,69555556;60;;65;
6703;32,765;60;;65;
6704;32,83444444;60;;65;
6705;32,90388889;60;;65;
6706;32,97333333;60;;65;
6707;33,04277778;60;;65;
6708;33,11222222;60;392,8780897;65;
6709;33,18166667;60;;65;
6710;33,25111111;60;;65;
6711;33,32055556;60;;65;
6712;33,39;60;;65;
6713;33,45416667;60;;65;
6714;33,51833333;60;;65;
6715;33,5825;60;;65;
6716;33,64666667;60;;65;
6717;33,71083333;60;;65;
6718;33,775;60;;65;
6719;33,83916667;60;;65;
6720;33,90333333;60;;65;
6721;33,9675;60;;65;
6722;34,03166667;60;;65;
6723;34,09583333;60;;65;
6724;34,16;60;;65;
6725;34,22416667;60;;65;
6726;34,28833333;60;;65;
6727;34,3525;60;;65;
6728;34,41666667;60;;65;
6729;34,48083333;60;;65;
6730;34,545;60;;65;
6731;34,60916667;60;;65;
6732;34,67333333;60;;65;
6733;34,7375;60;;65;
6734;34,80166667;60;;65;
6735;34,86583333;60;;65;
6736;34,93;60;;65;
6737;34,99416667;60;;65;
6738;35,05833333;60;392,8780897;65;
6739;35,1225;60;;65;
6740;35,18666667;60;;65;
6741;35,25083333;60;;65;
6742;35,315;60;;65;
6743;35,37916667;60;;65;
6744;35,44333333;60;;65;
6745;35,5075;60;;65;
6746;35,57166667;60;;65;
6747;35,63583333;60;;65;
6748;35,7;60;;65;
6749;35,76243243;60;;65;
6750;35,82486486;60;;65;
6751;35,8872973;60;;65;
6752;35,94972973;60;;65;
6753;36,01216216;60;;65;
6754;36,07459459;60;;65;
6755;36,13702703;60;;65;
6756;36,19945946;60;;65;
6757;36,26189189;60;;65;
6758;36,32432432;60;392,8780897;65;
6759;36,38675676;60;;65;
6760;36,44918919;60;;65;
6761;36,51162162;60;;65;
6762;36,57405405;60;;65;
6763;36,63648649;60;;65;
6764;36,69891892;60;;65;
6765;36,76135135;60;;65;
6766;36,82378378;60;;65;
6767;36,88621622;60;;65;
6768;36,94864865;60;;65;
6769;37,01108108;60;;65;
6770;37,07351351;60;;65;
6771;37,13594595;60;;65;
6772;37,19837838;60;;65;
6773;37,26081081;60;;65;
6774;37,32324324;60;;65;
6775;37,38567568;60;;65;
6776;37,44810811;60;;65;
6777;37,51054054;60;;65;
6778;37,57297297;60;377,8934839;65;
6779;37,63540541;60;;65;
6780;37,69783784;60;;65;
6781;37,76027027;60;;65;
6782;37,8227027;60;;65;
6783;37,88513514;60;165,4818539;65;
6784;37,94756757;60;;65;
6785;38,01;60;271,7125169;65;
6786;38,07416667;60;;65;
6787;38,13833333;60;332,6174849;65;
6788;38,2025;60;122,7003411;65;
6789;38,26666667;60;;65;
6790;38,33083333;60;;65;
6791;38,395;60;;65;
6792;38,45916667;60;;65;
6793;38,52333333;60;;65;
6794;38,5875;60;;65;
6795;38,65166667;60;;65;
6796;38,71583333;60;;65;
6797;38,78;60;;65;
6798;38,84416667;60;;65;
6799;38,90833333;60;-1,927105153;65;
6800;38,9725;60;;65;
6801;39,03666667;60;;65;
6802;39,10083333;60;;65;
6803;39,165;60;;65;
6804;39,22916667;60;;65;
6805;39,29333333;60;;65;
6806;39,3575;60;;65;
6807;39,42166667;60;;65;
6808;39,48583333;60;;65;
6809;39,55;60;;65;
6810;39,61416667;60;;65;
6811;39,67833333;60;;65;
6812;39,7425;60;;65;
6813;39,80666667;60;;65;
6814;39,87083333;60;;65;
6815;39,935;60;;65;
6816;39,99916667;60;;65;
6817;40,06333333;60;;65;
6818;40,1275;60;;65;
6819;40,19166667;60;;65;
